,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salario
3043,persona_3043,62,F,Chía,0,3,2,3661
3044,persona_3044,51,M,Zipa,1,0,1,6480
3045,persona_3045,52,F,Bogotá,3,3,1,4787
3046,persona_3046,29,M,Chía,2,0,0,3348
3047,persona_3047,47,M,Chía,0,0,1,5176
3048,persona_3048,51,M,Tenjo,0,1,1,6670
3049,persona_3049,25,M,Cajica,2,2,0,5837
3050,persona_3050,33,M,Cajica,1,1,0,4984
3051,persona_3051,36,F,Cajica,2,3,2,6498
3052,persona_3052,21,F,Chía,3,2,1,1172
3053,persona_3053,49,M,Bogotá,0,5,1,4539
3054,persona_3054,33,M,Cajica,0,2,0,3508
3055,persona_3055,20,F,Bogotá,3,3,2,2265
3056,persona_3056,28,F,Bogotá,2,3,1,2761
3057,persona_3057,42,M,Bogotá,0,0,0,6099
3058,persona_3058,70,M,Tenjo,2,2,1,1629
3059,persona_3059,46,M,Zipa,1,3,1,1741
3060,persona_3060,44,M,Tenjo,2,0,2,6265
3061,persona_3061,42,F,Tenjo,2,0,2,5533
3062,persona_3062,62,F,Chía,2,5,1,3430
3063,persona_3063,63,F,Tenjo,3,5,2,5605
3064,persona_3064,65,M,Chía,1,0,2,6669
3065,persona_3065,27,F,Chía,0,5,1,5855
3066,persona_3066,48,M,Tenjo,2,3,1,1802
3067,persona_3067,33,M,Bogotá,0,3,0,3285
3068,persona_3068,36,F,Chía,0,2,1,6740
3069,persona_3069,46,F,Zipa,0,1,2,6447
3070,persona_3070,32,F,Zipa,3,2,2,2531
3071,persona_3071,33,F,Chía,0,0,1,6610
3072,persona_3072,41,M,Cajica,3,0,1,6734
3073,persona_3073,58,M,Tenjo,0,2,0,963
3074,persona_3074,35,M,Cajica,3,3,2,3953
3075,persona_3075,44,M,Zipa,2,5,0,3858
3076,persona_3076,21,M,Cajica,0,4,0,2812
3077,persona_3077,57,F,Bogotá,3,2,1,1628
3078,persona_3078,68,F,Chía,1,3,0,6789
3079,persona_3079,42,F,Zipa,3,0,2,5754
3080,persona_3080,29,F,Cajica,3,1,1,6748
3081,persona_3081,47,M,Tenjo,3,1,0,4861
3082,persona_3082,61,F,Bogotá,1,5,0,4869
3083,persona_3083,22,M,Chía,2,3,0,3895
3084,persona_3084,41,F,Tenjo,2,2,2,4846
3085,persona_3085,39,F,Zipa,2,0,1,4061
3086,persona_3086,57,M,Tenjo,3,2,0,5548
3087,persona_3087,42,M,Tenjo,1,3,0,2458
3088,persona_3088,30,F,Bogotá,1,5,1,6405
3089,persona_3089,28,M,Tenjo,2,0,0,5630
3090,persona_3090,67,F,Zipa,2,2,2,4101
3091,persona_3091,48,F,Chía,1,2,2,6175
3092,persona_3092,38,F,Cajica,3,2,2,1960
3093,persona_3093,39,M,Cajica,1,5,2,2184
3094,persona_3094,37,M,Cajica,0,4,2,4160
3095,persona_3095,31,F,Zipa,0,5,0,4024
3096,persona_3096,70,M,Chía,1,2,2,1905
3097,persona_3097,51,F,Cajica,1,3,2,5865
3098,persona_3098,67,F,Tenjo,2,2,1,2252
3099,persona_3099,32,M,Chía,2,4,2,1673
3100,persona_3100,50,M,Zipa,1,2,1,5601
3101,persona_3101,31,M,Zipa,2,0,2,1638
3102,persona_3102,27,F,Bogotá,2,0,0,3386
3103,persona_3103,54,M,Cajica,0,4,2,3254
3104,persona_3104,48,F,Chía,1,5,2,3069
3105,persona_3105,33,M,Cajica,2,2,0,5409
3106,persona_3106,21,M,Chía,3,2,0,4599
3107,persona_3107,62,F,Zipa,3,1,2,6322
3108,persona_3108,47,F,Bogotá,0,1,2,6082
3109,persona_3109,33,F,Tenjo,2,4,0,4408
3110,persona_3110,39,M,Bogotá,0,5,1,2433
3111,persona_3111,64,F,Bogotá,0,2,1,4257
3112,persona_3112,28,F,Chía,1,1,1,3354
3113,persona_3113,44,F,Bogotá,0,2,0,3150
3114,persona_3114,56,F,Tenjo,2,4,1,1303
3115,persona_3115,36,M,Tenjo,1,2,2,5506
3116,persona_3116,36,M,Bogotá,1,3,1,5126
3117,persona_3117,39,M,Chía,0,3,2,6792
3118,persona_3118,24,M,Cajica,0,3,2,4758
3119,persona_3119,49,F,Zipa,3,2,2,4953
3120,persona_3120,65,M,Tenjo,3,4,2,3811
3121,persona_3121,26,M,Chía,3,1,2,5005
3122,persona_3122,20,M,Tenjo,3,2,0,2557
3123,persona_3123,30,M,Cajica,2,3,1,6575
3124,persona_3124,36,M,Tenjo,2,0,0,4588
3125,persona_3125,37,F,Chía,3,2,0,6518
3126,persona_3126,69,M,Tenjo,0,1,1,5960
3127,persona_3127,38,F,Cajica,0,4,2,4928
3128,persona_3128,54,F,Cajica,0,3,2,4875
3129,persona_3129,64,F,Tenjo,2,1,0,4244
3130,persona_3130,22,F,Cajica,2,4,0,1866
3131,persona_3131,23,M,Chía,2,0,0,3924
3132,persona_3132,47,F,Chía,2,5,1,6745
3133,persona_3133,38,M,Tenjo,3,5,2,4972
3134,persona_3134,64,M,Zipa,3,0,0,2849
3135,persona_3135,67,M,Zipa,0,2,2,5719
3136,persona_3136,37,F,Bogotá,3,2,1,5282
3137,persona_3137,21,M,Bogotá,2,3,1,6141
3138,persona_3138,28,M,Tenjo,0,1,1,4419
3139,persona_3139,69,M,Bogotá,0,3,0,5017
3140,persona_3140,31,F,Tenjo,0,4,2,3693
3141,persona_3141,35,M,Cajica,0,2,1,3441
3142,persona_3142,45,F,Tenjo,2,4,2,6561
3143,persona_3143,36,M,Chía,1,4,1,4964
3144,persona_3144,31,F,Bogotá,0,2,0,6012
3145,persona_3145,67,F,Cajica,1,1,0,3790
3146,persona_3146,40,M,Bogotá,3,0,0,1706
3147,persona_3147,54,M,Bogotá,3,2,2,3470
3148,persona_3148,41,F,Zipa,3,0,2,3354
3149,persona_3149,70,F,Chía,1,3,2,1684
3150,persona_3150,21,F,Cajica,3,2,1,6822
3151,persona_3151,28,F,Cajica,0,3,0,2041
3152,persona_3152,58,M,Tenjo,3,1,0,4453
3153,persona_3153,67,F,Tenjo,1,3,1,4631
3154,persona_3154,58,F,Zipa,3,1,2,996
3155,persona_3155,63,F,Cajica,1,1,0,1539
3156,persona_3156,40,M,Chía,1,4,2,3920
3157,persona_3157,61,F,Zipa,1,4,2,5875
3158,persona_3158,35,F,Chía,1,5,1,4667
3159,persona_3159,68,F,Bogotá,3,3,1,3690
3160,persona_3160,49,F,Zipa,1,4,2,1569
3161,persona_3161,50,M,Zipa,3,5,1,2405
3162,persona_3162,52,M,Cajica,3,3,0,6944
3163,persona_3163,28,F,Cajica,3,0,2,2187
3164,persona_3164,58,F,Chía,1,3,1,5672
3165,persona_3165,68,M,Tenjo,3,2,1,3769
3166,persona_3166,56,F,Cajica,3,1,0,1109
3167,persona_3167,55,F,Zipa,0,0,0,4873
3168,persona_3168,26,F,Bogotá,3,1,1,4385
3169,persona_3169,53,M,Tenjo,3,3,1,3694
3170,persona_3170,64,F,Cajica,0,4,2,5124
3171,persona_3171,50,M,Cajica,2,0,2,1548
3172,persona_3172,29,F,Bogotá,3,3,1,3983
3173,persona_3173,52,M,Zipa,1,4,1,2761
3174,persona_3174,31,F,Tenjo,1,3,0,2019
3175,persona_3175,47,M,Tenjo,0,4,1,2356
3176,persona_3176,24,F,Chía,0,4,1,1364
3177,persona_3177,27,M,Tenjo,0,1,0,3104
3178,persona_3178,54,M,Zipa,3,3,1,5799
3179,persona_3179,37,F,Cajica,0,5,2,3382
3180,persona_3180,26,F,Zipa,1,2,2,2240
3181,persona_3181,20,M,Zipa,0,2,0,1207
3182,persona_3182,58,M,Cajica,3,1,0,5720
3183,persona_3183,59,F,Zipa,0,3,0,2134
3184,persona_3184,38,F,Chía,1,4,1,4405
3185,persona_3185,51,F,Chía,1,4,2,3282
3186,persona_3186,50,F,Bogotá,1,4,2,4528
3187,persona_3187,22,F,Tenjo,3,2,0,5466
3188,persona_3188,34,F,Chía,0,2,1,3281
3189,persona_3189,52,F,Tenjo,3,2,1,6139
3190,persona_3190,55,M,Cajica,3,2,0,4555
3191,persona_3191,37,M,Zipa,3,0,0,6809
3192,persona_3192,42,M,Cajica,1,0,2,2937
3193,persona_3193,45,M,Zipa,2,5,2,5883
3194,persona_3194,53,F,Cajica,2,2,1,3998
3195,persona_3195,54,F,Tenjo,2,0,1,6371
3196,persona_3196,67,M,Bogotá,3,5,0,6264
3197,persona_3197,42,F,Tenjo,1,0,0,5692
3198,persona_3198,38,M,Cajica,1,5,1,4788
3199,persona_3199,30,F,Zipa,1,4,1,1795
3200,persona_3200,38,F,Bogotá,1,3,0,6848
3201,persona_3201,58,M,Tenjo,0,5,1,3869
3202,persona_3202,28,M,Chía,1,1,2,5902
3203,persona_3203,48,M,Zipa,1,1,1,6524
3204,persona_3204,34,M,Bogotá,0,2,2,6774
3205,persona_3205,33,M,Cajica,3,1,0,2576
3206,persona_3206,41,F,Zipa,1,5,2,1735
3207,persona_3207,69,F,Tenjo,0,1,1,2661
3208,persona_3208,63,F,Cajica,3,4,2,4927
3209,persona_3209,28,F,Zipa,3,5,0,4739
3210,persona_3210,46,F,Chía,3,1,2,1320
3211,persona_3211,22,M,Chía,3,2,0,6504
3212,persona_3212,25,F,Tenjo,2,5,2,2385
3213,persona_3213,69,F,Chía,0,4,2,3323
3214,persona_3214,70,M,Zipa,2,4,2,2418
3215,persona_3215,62,F,Zipa,2,5,0,5401
3216,persona_3216,44,F,Chía,3,4,1,971
3217,persona_3217,36,F,Tenjo,2,5,2,5171
3218,persona_3218,29,M,Zipa,1,2,2,4639
3219,persona_3219,27,M,Bogotá,3,5,0,2293
3220,persona_3220,64,F,Tenjo,1,0,2,4461
3221,persona_3221,27,M,Tenjo,0,4,0,5385
3222,persona_3222,69,F,Bogotá,1,1,0,5788
3223,persona_3223,58,F,Zipa,0,4,1,5292
3224,persona_3224,57,F,Tenjo,0,2,1,5722
3225,persona_3225,61,M,Bogotá,0,0,1,3703
3226,persona_3226,54,M,Cajica,3,3,2,6659
3227,persona_3227,66,M,Tenjo,2,3,2,4140
3228,persona_3228,53,F,Tenjo,2,3,2,5063
3229,persona_3229,57,F,Bogotá,2,0,2,4485
3230,persona_3230,27,F,Bogotá,2,3,1,5037
3231,persona_3231,28,F,Tenjo,0,5,1,2045
3232,persona_3232,46,F,Tenjo,3,2,2,2767
3233,persona_3233,36,F,Tenjo,0,1,0,2357
3234,persona_3234,63,F,Bogotá,0,5,0,3541
3235,persona_3235,40,F,Bogotá,2,0,1,3682
3236,persona_3236,53,M,Bogotá,2,3,0,2141
3237,persona_3237,46,F,Bogotá,0,0,1,1710
3238,persona_3238,35,F,Bogotá,2,5,1,4344
3239,persona_3239,34,F,Chía,2,2,1,3574
3240,persona_3240,45,F,Tenjo,0,3,0,6772
3241,persona_3241,20,M,Cajica,1,3,2,5124
3242,persona_3242,69,M,Tenjo,2,1,1,6078
3243,persona_3243,31,F,Cajica,2,3,2,2659
3244,persona_3244,33,M,Tenjo,0,5,1,1603
3245,persona_3245,61,F,Tenjo,2,2,2,3572
3246,persona_3246,24,F,Chía,3,2,2,4141
3247,persona_3247,34,F,Chía,1,1,1,6495
3248,persona_3248,29,F,Tenjo,1,4,1,2217
3249,persona_3249,41,F,Tenjo,3,1,2,4089
3250,persona_3250,65,F,Zipa,1,1,2,2676
3251,persona_3251,26,F,Chía,0,4,0,1145
3252,persona_3252,21,F,Cajica,2,2,1,2343
3253,persona_3253,31,M,Cajica,0,0,0,3229
3254,persona_3254,46,F,Chía,1,3,0,2164
3255,persona_3255,57,M,Cajica,3,1,2,2751
3256,persona_3256,52,F,Chía,3,2,0,2599
3257,persona_3257,32,M,Bogotá,3,0,2,1289
3258,persona_3258,32,F,Chía,2,3,2,4058
3259,persona_3259,27,M,Chía,2,1,2,2198
3260,persona_3260,61,F,Bogotá,2,4,2,3293
3261,persona_3261,61,M,Bogotá,2,2,0,5523
3262,persona_3262,61,F,Bogotá,0,4,2,2466
3263,persona_3263,63,M,Tenjo,3,4,1,2817
3264,persona_3264,60,M,Bogotá,0,5,1,3610
3265,persona_3265,48,F,Cajica,3,0,2,1883
3266,persona_3266,25,M,Zipa,1,5,1,3148
3267,persona_3267,41,M,Chía,0,3,1,6212
3268,persona_3268,61,M,Tenjo,3,4,0,6397
3269,persona_3269,47,M,Chía,2,1,2,5496
3270,persona_3270,66,M,Tenjo,2,3,1,1895
3271,persona_3271,69,M,Zipa,2,3,0,4758
3272,persona_3272,35,M,Chía,2,0,1,1872
3273,persona_3273,64,M,Bogotá,3,1,0,4315
3274,persona_3274,31,M,Tenjo,2,4,2,4441
3275,persona_3275,20,M,Bogotá,2,2,0,2600
3276,persona_3276,20,F,Zipa,2,5,2,1240
3277,persona_3277,30,F,Bogotá,0,2,1,5591
3278,persona_3278,21,F,Zipa,0,2,2,1221
3279,persona_3279,52,M,Bogotá,3,2,0,4416
3280,persona_3280,59,F,Zipa,3,4,1,1059
3281,persona_3281,70,M,Bogotá,3,2,2,4864
3282,persona_3282,28,M,Cajica,0,4,2,4753
3283,persona_3283,57,F,Bogotá,1,1,0,5711
3284,persona_3284,48,F,Chía,2,0,2,6321
3285,persona_3285,53,M,Chía,2,3,2,4619
3286,persona_3286,28,F,Zipa,1,3,0,5243
3287,persona_3287,64,M,Tenjo,1,4,1,4447
3288,persona_3288,34,F,Zipa,3,0,2,4928
3289,persona_3289,65,M,Tenjo,0,3,0,5259
3290,persona_3290,58,M,Zipa,0,4,1,6872
3291,persona_3291,56,F,Chía,3,5,1,4080
3292,persona_3292,62,M,Zipa,3,3,0,6971
3293,persona_3293,36,F,Zipa,3,2,1,2830
3294,persona_3294,44,F,Zipa,2,4,0,1787
3295,persona_3295,51,F,Chía,3,2,1,5510
3296,persona_3296,23,M,Bogotá,1,2,0,2390
3297,persona_3297,64,M,Chía,2,1,2,3478
3298,persona_3298,67,F,Chía,3,1,2,5321
3299,persona_3299,41,M,Tenjo,3,3,1,2248
3300,persona_3300,65,F,Cajica,2,4,1,4003
3301,persona_3301,24,M,Tenjo,3,3,0,4766
3302,persona_3302,21,F,Tenjo,1,4,2,5410
3303,persona_3303,70,M,Bogotá,0,3,2,6522
3304,persona_3304,50,F,Cajica,1,2,2,4525
3305,persona_3305,47,M,Cajica,0,1,1,6053
3306,persona_3306,32,M,Chía,2,1,0,2145
3307,persona_3307,30,M,Bogotá,2,4,2,5299
3308,persona_3308,37,F,Zipa,2,0,0,6509
3309,persona_3309,33,F,Tenjo,3,0,2,5506
3310,persona_3310,44,F,Chía,3,3,1,3831
3311,persona_3311,25,F,Tenjo,1,2,2,5169
3312,persona_3312,60,M,Chía,1,1,2,5749
3313,persona_3313,57,F,Tenjo,0,4,0,2041
3314,persona_3314,28,F,Bogotá,3,1,0,4903
3315,persona_3315,29,F,Chía,3,5,1,1258
3316,persona_3316,47,M,Chía,2,5,0,1845
3317,persona_3317,36,F,Zipa,2,4,2,2918
3318,persona_3318,41,M,Zipa,0,0,1,6718
3319,persona_3319,39,M,Cajica,1,2,1,2335
3320,persona_3320,23,F,Chía,2,4,1,6481
3321,persona_3321,27,F,Bogotá,1,2,0,6725
3322,persona_3322,26,F,Tenjo,1,4,0,3211
3323,persona_3323,66,M,Bogotá,2,1,0,4960
3324,persona_3324,39,F,Cajica,0,2,2,4765
3325,persona_3325,21,F,Tenjo,3,1,2,6566
3326,persona_3326,28,M,Cajica,3,4,2,6917
3327,persona_3327,59,F,Zipa,2,3,1,4556
3328,persona_3328,59,M,Bogotá,2,5,0,6086
3329,persona_3329,44,F,Chía,3,5,1,5094
3330,persona_3330,36,M,Chía,3,3,1,1269
3331,persona_3331,34,M,Tenjo,0,3,1,6584
3332,persona_3332,61,M,Chía,1,3,2,2624
3333,persona_3333,20,M,Cajica,2,2,0,3247
3334,persona_3334,54,M,Tenjo,1,1,0,3512
3335,persona_3335,62,F,Bogotá,2,3,2,1511
3336,persona_3336,51,F,Bogotá,0,1,0,1434
3337,persona_3337,40,F,Bogotá,3,3,1,1188
3338,persona_3338,31,F,Zipa,2,3,2,5502
3339,persona_3339,63,M,Cajica,0,4,0,1094
3340,persona_3340,50,M,Tenjo,3,3,1,6086
3341,persona_3341,70,F,Chía,1,0,0,4110
3342,persona_3342,54,F,Tenjo,3,0,0,6731
3343,persona_3343,44,F,Bogotá,3,0,2,3409
3344,persona_3344,67,F,Tenjo,2,4,2,4966
3345,persona_3345,56,F,Bogotá,1,2,0,931
3346,persona_3346,40,F,Bogotá,2,1,0,3835
3347,persona_3347,59,F,Chía,0,3,1,5213
3348,persona_3348,65,M,Zipa,2,4,2,6683
3349,persona_3349,56,M,Tenjo,1,3,1,2226
3350,persona_3350,52,M,Bogotá,3,0,0,1072
3351,persona_3351,39,F,Tenjo,0,1,0,3019
3352,persona_3352,63,F,Chía,3,5,0,6712
3353,persona_3353,34,M,Cajica,3,4,0,5022
3354,persona_3354,30,F,Tenjo,0,0,1,3377
3355,persona_3355,29,F,Bogotá,0,2,0,1694
3356,persona_3356,40,M,Zipa,3,5,0,5703
3357,persona_3357,21,M,Tenjo,2,5,1,4827
3358,persona_3358,42,M,Bogotá,1,5,0,6327
3359,persona_3359,63,F,Cajica,3,2,2,5363
3360,persona_3360,21,F,Zipa,2,0,2,4466
3361,persona_3361,34,M,Chía,3,4,1,2490
3362,persona_3362,29,M,Tenjo,3,3,1,6445
3363,persona_3363,50,F,Bogotá,1,3,2,4204
3364,persona_3364,41,M,Chía,3,5,2,4613
3365,persona_3365,59,F,Bogotá,1,3,0,4242
3366,persona_3366,52,F,Zipa,1,1,2,5671
3367,persona_3367,34,M,Cajica,1,2,1,4814
3368,persona_3368,20,M,Bogotá,0,4,1,3498
3369,persona_3369,56,F,Zipa,3,0,0,3652
3370,persona_3370,32,M,Chía,1,3,1,2392
3371,persona_3371,49,F,Cajica,0,2,0,6341
3372,persona_3372,57,F,Bogotá,0,4,0,3264
3373,persona_3373,44,F,Chía,0,0,2,6666
3374,persona_3374,33,F,Zipa,0,2,1,5226
3375,persona_3375,26,M,Cajica,2,0,1,3503
3376,persona_3376,34,M,Bogotá,3,1,0,2343
3377,persona_3377,46,M,Bogotá,2,3,1,2482
3378,persona_3378,59,F,Chía,0,1,2,3820
3379,persona_3379,52,M,Cajica,1,4,0,5934
3380,persona_3380,64,F,Tenjo,1,2,2,6115
3381,persona_3381,44,F,Bogotá,3,5,1,6104
3382,persona_3382,44,M,Chía,3,0,0,1682
3383,persona_3383,70,M,Bogotá,1,2,2,2277
3384,persona_3384,21,M,Tenjo,0,4,2,5173
3385,persona_3385,62,F,Cajica,3,4,1,3770
3386,persona_3386,63,F,Bogotá,1,4,1,4522
3387,persona_3387,67,F,Cajica,0,5,2,1876
3388,persona_3388,50,F,Bogotá,3,3,1,5539
3389,persona_3389,22,F,Chía,1,4,0,2956
3390,persona_3390,38,M,Tenjo,0,2,2,2323
3391,persona_3391,63,M,Cajica,3,2,1,1208
3392,persona_3392,57,F,Zipa,1,3,2,1460
3393,persona_3393,42,F,Tenjo,1,3,2,3663
3394,persona_3394,66,F,Tenjo,2,4,2,4310
3395,persona_3395,22,F,Cajica,0,0,0,6266
3396,persona_3396,65,M,Cajica,2,0,2,6750
3397,persona_3397,57,F,Cajica,0,2,2,5416
3398,persona_3398,49,M,Chía,0,2,1,6400
3399,persona_3399,48,F,Tenjo,0,5,1,3753
3400,persona_3400,32,F,Zipa,3,0,2,6366
3401,persona_3401,25,M,Bogotá,2,2,2,3361
3402,persona_3402,50,F,Cajica,1,3,1,5996
3403,persona_3403,30,F,Tenjo,2,3,2,4736
3404,persona_3404,47,M,Tenjo,2,1,2,1904
3405,persona_3405,31,F,Chía,1,5,1,3681
3406,persona_3406,60,F,Zipa,3,0,0,3964
3407,persona_3407,24,F,Zipa,0,3,2,1816
3408,persona_3408,23,F,Cajica,0,3,0,2638
3409,persona_3409,39,M,Tenjo,1,1,0,1479
3410,persona_3410,32,F,Bogotá,2,3,2,5647
3411,persona_3411,21,F,Chía,2,1,2,1384
3412,persona_3412,62,F,Tenjo,1,0,1,2573
3413,persona_3413,57,M,Chía,3,2,1,2671
3414,persona_3414,61,F,Zipa,2,3,1,3216
3415,persona_3415,56,F,Tenjo,2,2,0,3331
3416,persona_3416,60,M,Bogotá,0,1,2,1307
3417,persona_3417,64,F,Cajica,1,0,2,3546
3418,persona_3418,70,M,Chía,2,5,1,6866
3419,persona_3419,30,F,Bogotá,0,2,0,3291
3420,persona_3420,34,M,Bogotá,2,1,1,4278
3421,persona_3421,36,F,Cajica,1,2,0,1800
3422,persona_3422,40,M,Bogotá,3,3,0,6434
3423,persona_3423,42,M,Cajica,2,3,2,6010
3424,persona_3424,51,F,Cajica,3,4,0,2846
3425,persona_3425,59,M,Tenjo,1,1,1,4616
3426,persona_3426,68,F,Tenjo,1,5,0,6902
3427,persona_3427,43,F,Tenjo,0,0,0,1533
3428,persona_3428,37,F,Cajica,1,3,0,5368
3429,persona_3429,24,F,Bogotá,1,3,2,2022
3430,persona_3430,47,F,Zipa,0,5,2,4990
3431,persona_3431,59,F,Cajica,2,5,0,1489
3432,persona_3432,47,F,Bogotá,0,4,0,2332
3433,persona_3433,30,M,Cajica,1,2,1,2969
3434,persona_3434,63,M,Zipa,1,1,1,1186
3435,persona_3435,30,M,Tenjo,2,3,0,3980
3436,persona_3436,42,F,Tenjo,1,2,0,1766
3437,persona_3437,63,F,Cajica,0,4,0,5327
3438,persona_3438,26,M,Bogotá,1,1,1,5516
3439,persona_3439,43,M,Zipa,3,3,0,1097
3440,persona_3440,32,M,Zipa,2,4,2,3139
3441,persona_3441,34,F,Cajica,0,3,1,2816
3442,persona_3442,58,F,Chía,1,3,2,1427
3443,persona_3443,34,F,Tenjo,3,0,1,4801
3444,persona_3444,46,M,Tenjo,2,3,0,5960
3445,persona_3445,51,M,Tenjo,1,4,0,2940
3446,persona_3446,66,M,Cajica,2,5,2,2829
3447,persona_3447,42,F,Chía,2,5,0,1280
3448,persona_3448,20,M,Chía,3,3,2,1363
3449,persona_3449,59,F,Cajica,0,1,1,5363
3450,persona_3450,58,F,Bogotá,1,5,0,6172
3451,persona_3451,58,F,Tenjo,0,4,1,6273
3452,persona_3452,32,F,Bogotá,3,3,2,6988
3453,persona_3453,41,M,Tenjo,3,2,2,4841
3454,persona_3454,24,F,Zipa,0,4,2,2590
3455,persona_3455,35,M,Bogotá,2,2,1,3169
3456,persona_3456,43,F,Bogotá,1,0,0,1710
3457,persona_3457,26,F,Tenjo,3,3,0,5083
3458,persona_3458,27,M,Chía,0,4,2,6875
3459,persona_3459,56,F,Cajica,3,1,2,1478
3460,persona_3460,61,F,Bogotá,3,2,2,6730
3461,persona_3461,57,F,Zipa,1,0,2,3557
3462,persona_3462,60,M,Cajica,0,1,0,4258
3463,persona_3463,69,M,Tenjo,2,0,2,3808
3464,persona_3464,70,M,Cajica,3,0,0,3678
3465,persona_3465,31,F,Chía,0,4,2,4912
3466,persona_3466,52,F,Bogotá,0,5,0,1797
3467,persona_3467,40,M,Zipa,2,3,0,3221
3468,persona_3468,57,M,Bogotá,1,4,2,6324
3469,persona_3469,40,F,Tenjo,0,5,0,6726
3470,persona_3470,40,F,Chía,2,4,0,1006
3471,persona_3471,30,M,Chía,2,2,1,5547
3472,persona_3472,69,F,Chía,2,4,1,4429
3473,persona_3473,69,F,Bogotá,1,5,1,5650
3474,persona_3474,61,F,Bogotá,1,2,2,4559
3475,persona_3475,58,F,Cajica,2,5,0,4087
3476,persona_3476,44,M,Bogotá,1,4,0,5744
3477,persona_3477,35,F,Chía,2,1,2,4177
3478,persona_3478,33,F,Tenjo,3,1,1,4840
3479,persona_3479,61,F,Chía,3,0,2,5010
3480,persona_3480,59,F,Bogotá,2,4,1,3788
3481,persona_3481,61,M,Chía,0,4,1,1459
3482,persona_3482,23,F,Tenjo,1,4,2,1926
3483,persona_3483,54,F,Tenjo,3,4,0,5778
3484,persona_3484,49,M,Tenjo,2,3,2,1965
3485,persona_3485,42,M,Chía,3,1,0,2245
3486,persona_3486,54,M,Cajica,2,1,0,4623
3487,persona_3487,54,M,Zipa,0,3,0,1280
3488,persona_3488,50,F,Chía,1,3,1,2903
3489,persona_3489,47,M,Zipa,0,1,0,2602
3490,persona_3490,51,F,Chía,0,3,1,4460
3491,persona_3491,42,F,Zipa,2,0,0,4746
3492,persona_3492,45,F,Bogotá,1,0,2,1316
3493,persona_3493,41,F,Tenjo,3,5,1,4620
3494,persona_3494,66,F,Chía,2,1,0,5595
3495,persona_3495,40,F,Bogotá,2,4,1,6312
3496,persona_3496,34,M,Zipa,2,3,2,2189
3497,persona_3497,54,F,Cajica,2,2,2,6872
3498,persona_3498,25,F,Tenjo,1,5,2,4057
3499,persona_3499,52,F,Zipa,3,4,1,1969
3500,persona_3500,65,F,Cajica,1,5,0,2229
3501,persona_3501,32,F,Zipa,1,2,1,6839
3502,persona_3502,48,F,Tenjo,3,2,2,2446
3503,persona_3503,36,M,Zipa,1,5,2,3367
3504,persona_3504,28,F,Cajica,3,1,1,3780
3505,persona_3505,39,M,Cajica,2,5,2,1350
3506,persona_3506,38,M,Bogotá,0,2,1,928
3507,persona_3507,43,M,Bogotá,0,4,2,1169
3508,persona_3508,61,F,Bogotá,0,1,2,2362
3509,persona_3509,33,M,Zipa,0,2,1,2473
3510,persona_3510,60,M,Chía,3,3,2,1832
3511,persona_3511,35,M,Zipa,0,0,0,1873
3512,persona_3512,48,M,Bogotá,0,2,1,2922
3513,persona_3513,60,M,Chía,1,2,0,1397
3514,persona_3514,40,M,Bogotá,2,1,0,5292
3515,persona_3515,66,M,Tenjo,0,4,2,5913
3516,persona_3516,69,F,Bogotá,0,4,1,4416
3517,persona_3517,40,M,Tenjo,0,1,1,4632
3518,persona_3518,51,F,Zipa,0,4,1,6053
3519,persona_3519,37,F,Chía,3,1,1,6023
3520,persona_3520,46,M,Chía,0,0,1,2012
3521,persona_3521,68,F,Chía,0,3,0,6760
3522,persona_3522,49,M,Tenjo,2,4,1,2172
3523,persona_3523,32,M,Bogotá,0,2,0,2513
3524,persona_3524,39,F,Cajica,0,5,1,1175
3525,persona_3525,50,M,Chía,2,2,1,1277
3526,persona_3526,38,F,Tenjo,1,4,1,3437
3527,persona_3527,24,M,Bogotá,3,5,1,2245
3528,persona_3528,59,F,Zipa,3,3,2,2175
3529,persona_3529,55,M,Zipa,2,1,1,2869
3530,persona_3530,35,M,Bogotá,1,4,2,1458
3531,persona_3531,25,F,Cajica,2,1,0,6775
3532,persona_3532,35,F,Zipa,1,4,0,4686
3533,persona_3533,48,M,Chía,3,1,1,6116
3534,persona_3534,69,F,Cajica,0,1,1,4008
3535,persona_3535,52,F,Zipa,2,2,2,3382
3536,persona_3536,63,F,Bogotá,2,1,1,4402
3537,persona_3537,35,F,Bogotá,0,3,0,5686
3538,persona_3538,32,M,Cajica,3,0,0,6762
3539,persona_3539,61,F,Tenjo,3,3,0,1333
3540,persona_3540,50,F,Tenjo,2,1,2,5485
3541,persona_3541,68,M,Cajica,3,0,1,1590
3542,persona_3542,61,M,Chía,0,5,1,3779
3543,persona_3543,39,F,Chía,3,3,0,2160
3544,persona_3544,58,M,Cajica,1,1,1,3563
3545,persona_3545,62,F,Chía,3,2,0,3665
3546,persona_3546,65,M,Zipa,3,3,0,5702
3547,persona_3547,62,F,Chía,1,4,0,3974
3548,persona_3548,27,M,Cajica,2,2,0,3367
3549,persona_3549,31,M,Bogotá,3,4,1,2885
3550,persona_3550,33,F,Chía,3,2,1,4345
3551,persona_3551,41,F,Zipa,1,2,1,3228
3552,persona_3552,25,F,Chía,2,1,2,2052
3553,persona_3553,50,F,Cajica,3,4,0,5471
3554,persona_3554,28,F,Bogotá,0,3,2,3791
